,bookID,title,authors,average_rating,isbn13,num_pages,ratings_count,Genre
10237,33057,Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,Frances Gies-Joseph Gies,3.85,9780060925819,368,612,
10238,33059,Cathedral,Nelson DeMille,3.85,9780751531176,640,6972,
10239,33063,A Fine Balance,Rohinton Mistry,4.36,9780679446088,624,51,
10240,33064,L'Équilibre du monde,Rohinton Mistry-Françoise Adelstain,4.36,9782253150862,890,123,
10241,33075,In the Kitchen with Rosie: Oprah's Favorite Recipes,Rosie Daley-Oprah Winfrey,3.03,9780679434047,142,752,
10242,33079,Icy Sparks,Gwyn Hyman Rubio-Kate Forbes,3.69,9781402529085,11,12,
10243,33130,King Richard II,William Shakespeare-Andrew Gurr,3.77,9780521532488,252,83,
10244,33131,King Richard II (The Arden Shakespeare),William Shakespeare-Charles R. Forker,3.77,9781903436332,593,468,
10245,33133,King Richard II,William Shakespeare-Andrew Gurr,3.77,9780521297653,240,23,
10246,33137,Floating in My Mother's Palm,Ursula Hegi-John Collier-Francine Kass,3.82,9780684854755,192,2660,
10247,33139,Tearing the Silence: On Being German in America,Ursula Hegi,3.86,9780684846118,304,256,
10248,33144,Paint it Black,Janet Fitch,3.48,9780316182744,387,9884,
10249,33151,The Tempest,William Shakespeare-Peter Hulme-William H. Sherman,3.81,9780393978193,355,567,
10250,33152,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,3.65,9780786928576,352,1337,
10251,33153,A Tempest,Aimé Césaire-Richard Miller,3.55,9781559362108,69,1309,
10252,33155,A Midsummer Night's Dream,William Shakespeare-Harold F. Brooks,3.94,9781903436608,312,2818,
10253,33157,A Midsummer Night's Dream (SparkNotes Literature Guide),SparkNotes-William Shakespeare,4.0,9781586634049,64,18,
10254,33158,A Midsummer Night's Dream,William Shakespeare-R.A. Foakes,3.94,9780521532471,168,128,
10255,33159,Minuit dans le jardin du bien et du mal,John Berendt,3.91,9782266075183,388,12,
10256,33169,Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,4.23,9782869595941,806,5,
10257,33174,Cliffs Notes on Hugo's Les Miserables,Amy L. Marsland,3.76,9780822007357,120,21,
10258,33175,Les Misérables,Victor Hugo-Norman Denny,4.16,9780140444308,1232,3753,
10259,33179,Hamlet in Purgatory,Stephen Greenblatt,3.94,9780691102573,344,209,
10260,33180,From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics,Sarah K. Herz-Donald R. Gallo,4.01,9780313324529,256,62,
10261,33185,Hamlet,William Shakespeare-Burton Raffel-Harold Bloom,4.01,9780300101058,249,769,
10262,33186,Hamlet  Prince of Denmark,William Shakespeare-Philip Edwards-Robert Hapgood,4.01,9780521532525,270,141,
10263,33187,Hamlet,William Shakespeare-John Crowther-SparkNotes,4.01,9781586638443,352,1646,
10264,33191,Romeo & Juliet,William Shakespeare-Roma Gill,3.74,9780198321491,142,228,
10265,33192,Romeo and Juliet,William Shakespeare-Paul D. Moliken,3.74,9781580495783,111,220,
10266,33194,Romeo and Juliet,William Shakespeare-G. Blakemore Evans-Thomas Moisan,3.74,9780521532532,278,249,
10267,33195,Shakespeare's Romeo and Juliet,William Shakespeare-Karin Jacobson-Sidney Lamb,3.74,9780764585746,231,61,
10268,33197,Romeo and Juliet (SparkNotes Literature Guide),SparkNotes-Brian  Phillips-William Shakespeare,3.95,9781586633585,88,46,
10269,33198,Romeo and Juliet,William Shakespeare-René Weis,3.74,9781903436912,350,206,
10270,33247,La Petite Fille du Lac,Christina Schwarz-Marie-Hélène Sabard,3.74,9782221092491,363,2,
10271,33248,Novemberkind,Christina Schwarz-Giovanni Bandini-Ditte Bandini,3.74,9783442730377,382,5,
10272,33262,The Contortionist's Handbook,Craig Clevenger,3.97,9780007194162,199,70,
10273,33263,South of the Border  West of the Sun,Haruki Murakami-Philip Gabriel,3.87,9780679767398,213,3650,
10274,33279,Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer,Stewart Brand,4.11,9780465007806,208,508,
10275,33282,Jessica's Bad Idea (Sweet Valley Twins and Friends  #31),Francine Pascal-Jamie Suzanne,3.48,9780553157277,104,317,
10276,33288,How to Win Friends and Influence People,Dale Carnegie,4.18,9780091906818,268,1539,
10277,33290,How to Win Friends and Influence People,Dale Carnegie,4.18,9780671412999,247,18,
10278,33291,How to Win Friends and Influence People,Dale Carnegie,4.18,9780749307844,256,199,
10279,33292,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,3.9,9780743272773,208,426,
10280,33293,Naked Economics: Undressing the Dismal Science,Charles Wheelan,4.03,9780393324860,288,5703,
10281,33295,The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only,Pavel Tsatsouline,3.99,9780938045557,218,860,
10282,33297,The Naked Ape: A Zoologist's Study of the Human Animal,Desmond Morris,3.95,9780385334303,256,6479,
10283,33300,Reasons to Live,Amy Hempel,4.16,9780060976729,129,2651,
10284,33308,There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,Doug Lansky,3.4,9781932361278,216,403,
10285,33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.06,9780060899226,312,168706,
10286,33331,More Than You Know: Finding Financial Wisdom in Unconventional Places,Michael J. Mauboussin,4.08,9780231138703,268,1238,
10287,33333,Searching for God Knows What,Donald Miller,3.92,9780785263715,246,22864,
10288,33342,The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story),Douglas Adams,4.58,9780681403222,624,424,
10289,33344,Hitchhiker's Guide To The Galaxy: The Filming of the Douglas Adams classic,Robbie Stamp-Paul Simpson,3.9,9781557046765,184,147,
10290,33348,Different Seasons,Stephen King,4.35,9780708823606,560,183,
10291,33349,Verano de corrupción,Stephen King-Ángela Pérez-José Manuel Álvarez Flórez,4.14,9788425314810,354,5,
10292,33353,It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy,Greg Behrendt-Amiira Ruotola (-Behrendt),4.01,9780767921961,276,8388,
10293,33356,Jennifer Government,Max Barry,3.66,9780349117621,352,10500,
10294,33363,Mama Day,Gloria Naylor,4.17,9780679721819,312,8690,
10295,33365,A Feather on the Breath of God,Sigrid Nunez,3.87,9780312422738,192,447,
10296,33367,Mitz The Marmoset of Bloomsbury,Sigrid Nunez,3.7,9781933368566,128,102,
10297,33368,Das Krallenäffchen. Ein Virginia  Woolf  Roman,Sigrid Nunez,3.7,9783442724055,157,1,
10298,33385,Das Haus mit der grünen Tür (Varg Veum  #1),Gunnar Staalesen,3.34,9783442450084,254,46,
10299,33400,Das Haus an der Düne,Agatha Christie,3.93,9783596506804,222,56,
10300,33411,War With The Newts,Karel Čapek-M. Weatherall-R. Weatherall,4.17,9780810114685,348,166,
10301,33418,Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,Michio Kaku,4.18,9781400033720,361,14613,
10302,33436,Key Lime Pie Murder (Hannah Swensen  #9),Joanne Fluke,3.84,9780758210180,342,9891,
10303,33437,Cherry Cheesecake Murder (Hannah Swensen  #8),Joanne Fluke,3.91,9780758202956,382,12067,
10304,33438,Peach Cobbler Murder (Hannah Swensen  #7),Joanne Fluke,3.92,9780758201553,384,11157,
10305,33439,Strawberry Shortcake Murder (Hannah Swensen  #2),Joanne Fluke,3.84,9781575667218,320,13878,
10306,33440,Lemon Meringue Pie Murder (Hannah Swensen  #4),Joanne Fluke,3.88,9780758215048,352,12195,
10307,33441,Fluke: Or  I Know Why the Winged Whale Sings,Christopher Moore,3.75,9780060566685,321,34773,
10308,33442,Sugar Cookie Murder (Hannah Swensen  #6),Joanne Fluke,3.75,9780758206824,380,10942,
10309,33443,Chocolate Chip Cookie Murder (Hannah Swensen  #1),Joanne Fluke,3.71,9780758213501,436,31767,
10310,33445,Blueberry Muffin Murder (Hannah Swensen  #3),Joanne Fluke,3.87,9781575667225,310,13007,
10311,33446,The Wolf Shall Dwell With the Lamb: A Spirituality for Leadership in a Multicultural Community,Eric H.F. Law,3.75,9780827242319,144,112,
10312,33447,Focus: The Future of Your Company Depends on It,Al Ries-Laura Ries,4.05,9780060799908,320,453,
10313,33448,Positioning: The Battle for Your Mind,Al Ries-Jack Trout,4.03,9780071359160,246,122,
10314,33449,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,Al Ries-Jack Trout,4.04,9780887306662,143,12823,
10315,33453,You Suck (A Love Story  #2),Christopher Moore,3.83,9780060590291,328,41291,
10316,33454,Bloodsucking Fiends (A Love Story  #1),Christopher Moore,3.94,9780060735418,300,51706,
10317,33455,Island of the Sequined Love Nun,Christopher Moore-Oliver Wyman,3.79,9780060735449,336,26949,
10318,33456,A Dirty Job (Grim Reaper  #1),Christopher Moore,4.07,9780060590277,387,88016,
10319,33457,Practical Demonkeeping (Pine Cove  #1),Christopher Moore,3.82,9780060735425,256,36255,
10320,33458,The Lust Lizard of Melancholy Cove (Pine Cove  #2),Christopher Moore,3.86,9780060735456,304,28420,
10321,33464,Granta 7,Bill Buford-Clive Sinclair-Graham Swift-Martin Amis-Rose Tremain-A.N. Wilson-Pat Barker-Julian Barnes-Ursula Bentley-William Boyd-Buchi Emecheta-Alan Judd-Maggie Gee-Kazuo Ishiguro-Adam Mars-Jones-Ian McEwan-Shiva Naipaul-Philip Norman-Christopher Priest-Salman Rushdie-Lisa St. Aubin de Terán,3.94,9780140140828,320,2,
10322,33473,Will Eisner's New York: Life in the Big City (The New York Tetralogy  #1-4),Will Eisner-Neil Gaiman,4.36,9780393061062,421,1242,
10323,33474,Graphic Storytelling and Visual Narrative,Will Eisner,4.09,9780961472825,164,1730,
10324,33477,The Best of the Spirit,Will Eisner-Neil Gaiman,3.91,9781401207557,187,772,
10325,33478,The Plot: The Secret Story of the Protocols of the Elders of Zion,Will Eisner-Stephen Eric Bronner-Umberto Eco-Sergei Nilus,3.73,9780393328608,160,1056,
10326,33481,Will Eisner Sketchbook,Will Eisner,4.26,9781569719602,200,35,
10327,33483,Conan: The Ultimate Guide to the World's Most Savage Barbarian,Roy Thomas-Todd McFarlane,3.93,9780756620950,160,98,
10328,33484,The Conquering Sword of Conan (Conan the Cimmerian  #3),Robert E. Howard-Gregory Manchess-Patrice Louinet,4.33,9780345461537,416,3574,
10329,33488,Conan and the Demons of Khitai,Akira Yoshida-Pat Lee-Paul Lee,3.3,9781593075439,90,121,
10330,33489,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen-Lynn Willis,4.45,9781568821818,320,6644,
10331,33490,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,4.22,9780141187068,420,734,
10332,33491,The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),Lynn Willis-Brian M. Sammons-Adam Gauntlett-William Dietze-Greg Henrikson-Charles P. Zaglanis-J. Gordon Olmstead-Dean-M.J. Lempert-James Crowder,3.73,9781568821863,170,40,
10333,33492,Secrets of New York (Call of Cthulhu RPG),William    Jones,3.62,9781568821801,180,26,
10334,33493,The Keeper's Companion Vol. 1 (Call of Cthulhu RPG),Keith Herber-Brian M. Sammons-William Dietze-Chaosium Inc.,3.97,9781568821443,208,63,
10335,33494,Secrets of San Francisco: A 1920s Sourcebook for the City by the Bay (Call of Cthulhu RPG),Cody Goodfellow,4.0,9781568821870,189,16,
10336,33496,Miskatonic University: Dire Secrets & Campus Life (Call of Cthulhu RPG),Sam Johnson-Sandy Antunes,4.15,9781568821405,242,36,
10337,33497,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen-Lynn Willis,4.45,9781568821481,288,30,
10338,33498,Shadows of Yog-Sothoth (Call of Cthulhu RPG),Sandy Petersen,3.9,9781568821740,180,62,
10339,33501,Song of Cthulhu: Tales of the Spheres Beyond Sound,Stephen Mark Rainey-H.P. Lovecraft-Ramsey Campbell-Edward P. Berglund-Fred Chappel-Caitlín R. Kiernan-Thomas F. Montelone-E.A. Lustig-Brian McNaughton-William R. Trotter,3.67,9781568821177,211,45,
10340,33507,Twenty Thousand Leagues Under the Sea (Extraordinary Voyages  #6),Jules Verne-Anthony Bonner,3.88,9780760728505,394,135778,
10341,33508,Twenty Thousand Leagues Under the Sea,Jules Verne-Walter James Miller-Frederick Paul Walter,3.88,9781557508775,392,33,
10342,33512,One Thousand White Women: The Journals of May Dodd (One Thousand White Women  #1),Jim Fergus,3.88,9780312199432,434,97955,
10343,33513,The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good,William Easterly,3.83,9780143038825,436,4317,
10344,33514,The Elements of Style,William Strunk Jr.-E.B. White,4.2,9780205313426,128,50645,
10345,33528,Stuart Little,E.B. White-Garth Williams,3.89,9780241912720,144,109,
10346,33532,Dracula,Bram Stoker,3.99,9780140620634,449,1609,
10347,33535,Anno Dracula (Anno Dracula  #1),Kim Newman,3.79,9782290049662,381,6952,
10348,33536,Happy Hour at Casa Dracula (Casa Dracula  #1),Marta Acosta,3.58,9781416520382,314,1971,
10349,33537,Frankenstein,Mary Wollstonecraft Shelley-Susan J. Wolfson,3.78,9780321399533,431,226,
10350,33538,World War One British Poets: Brooke  Owen  Sassoon  Rosenberg and Others,Candace Ward,4.01,9780486295688,80,451,
10351,33539,World War II: A Short History,Michael J. Lyons,3.89,9780130977694,343,68,
10352,33541,A Short History of World War I,James L. Stokesbury,3.95,9780688001292,352,343,
10353,33543,Collected Stories  Vol. 2,Richard Matheson-Stanley Wiater-Jack Finney-George Clayton Johnson,4.34,9781887368797,453,178,
10354,33544,Nightmare At 20 000 Feet,Richard Matheson-Stephen King,4.08,9780312878276,336,6313,
10355,33546,Earthbound,Logan Swanson-Richard Matheson,3.24,9780765311719,223,512,
10356,33547,Hell House,Richard Matheson,3.79,9780727860996,301,28219,
10357,33549,The Shrinking Man,Richard Matheson,3.8,9780575074637,201,4132,
10358,33550,Noir: Three Novels of Suspense,Richard Matheson,3.7,9780765311405,385,147,
10359,33551,7 Steps to Midnight,Richard Matheson,3.48,9780765308375,320,415,
10360,33554,Duel,Richard Matheson-Ray Bradbury,4.05,9780312878269,400,1752,
10361,33555,What Dreams May Come,Richard Matheson,3.95,9780765308702,288,8985,
10362,33557,Richard Matheson's Hell House  Book 2,Ian Edginton-Simon Fraser,4.5,9781932382723,48,8,
10363,33559,Bloodlines,Richard Matheson-Mark Dawidziak,4.02,9781887368889,520,42,
10364,33561,The Bridegroom,Ha Jin,3.76,9780375724930,240,1724,
10365,33563,Under the Red Flag,Ha Jin,3.87,9781581950069,224,349,
10366,33564,The Crazed,Ha Jin,3.49,9781400032143,336,1698,
10367,33565,Ocean of Words,Ha Jin,3.81,9780375702068,205,406,
10368,33566,The Bridegroom,Ha Jin,3.76,9780099422174,225,48,
10369,33567,In the Pond,Ha Jin,3.71,9780099428169,160,1212,
10370,33569,That Was Then  This Is Now,S.E. Hinton,3.91,9780140389661,159,25827,
10371,33574,Hawkes Harbor,S.E. Hinton,3.13,9780765344724,289,2084,
10372,33576,Rumble Fish,Marcus Romer-S.E. Hinton,3.87,9781583421543,135,885,
10373,33581,The Work of Work Servitude  Slavery and Labor in Medieval England,Allen J. Frantzen-Ruth Mazo Karras-Madonna J. Hettinger-Elizabeth Stevens Girsch-John Ruffing-George Ovitt Jr.-Ross Samson-Niall Brady-Douglas Moffat-David Aers-Louise M. Bishop,3.0,9781873448038,240,1,
10374,33608,East of Eden,John Steinbeck,4.37,9780613996983,602,34,
10375,33609,Katherine,Anya Seton-Philippa Gregory,4.19,9781556525322,500,24884,
10376,33611,The GRITS (Girls Raised in the South) Guide to Life,Deborah Ford-Edie Hand,3.78,9780525947264,249,62,
10377,33614,The Fourth of July Story,Alice Dalgliesh-Marie Nonnast,4.0,9780689718762,32,242,
10378,33615,Fourth of July Mice!,Bethany Roberts-Doug Cushman,3.23,9780618313662,32,110,
10379,33616,Apple Pie 4th of July,Janet S. Wong-Margaret Chodos-Irvine,3.71,9780152057084,40,298,
10380,33633,Fourth Of July Mice,Bethany Roberts-Doug Cushman,3.23,9780439781473,32,1,
10381,33662,Black Friday: The True Story Of The Bombay Bomb Blasts,S. Hussain Zaidi,4.08,9780143028215,288,1535,
10382,33667,Roses Are Red (Alex Cross  #6),James Patterson,4.04,9780316693257,400,772,
10383,33668,4th of July (Women's Murder Club  #4),James Patterson-Maxine Paetro,4.06,9780446613361,448,60493,
10384,33671,Virgin,James Patterson,3.86,9780070488205,210,300,
10385,33672,Thriller: Stories To Keep You Up All Night,James Patterson-Ted Bell-Raelynn Hillhouse-Gregg Hurwitz-Alex Kava-J.A. Konrath-John Lescroart-David Liss-Eric Van Lustbader-Dennis Lynds-Gayle Lynds-Steve Berry-Chris Mooney-David Morrell-Katherine Neville-Michael Palmer-Douglas Preston-Christopher Reich-James Rollins-M.J. Rose-James Siegel-Grant Blackwood-Brad Thor-M. Diane Vogt-F. Paul Wilson-Lee Child-Lincoln Child-David Dun-Heather Graham-James Grippando-Denise Hamilton-David Liparulo-Christopher  Rice,3.5,9780778322993,568,2363,
10386,33676,Saving the World and Other Extreme Sports (Maximum Ride  #3),James Patterson,4.15,9780316155601,405,79479,
10387,33681,1st To Die (The Women's Murder Club  #1),James Patterson,4.07,9780613608701,471,10,
10388,33682,How to Write a Damn Good Mystery: A Practical Step-by-Step Guide from Inspiration to Finished Manuscript,James N. Frey,3.97,9780312304461,288,305,
10389,33686,Mediterranean Winter: The Pleasures of History and Landscape in Tunisia  Sicily  Dalmatia and the Peloponnese,Robert D. Kaplan,3.91,9780375714337,272,193,
10390,33690,Balkan Ghosts: A Journey Through History,Robert D. Kaplan,3.94,9780312424930,352,2924,
10391,33692,Mediterranean Winter: The Pleasures of History & Landscape in Tunisia  Sicily  Dalmatia & Greece,Robert D. Kaplan,3.91,9780375508042,272,29,
10392,33699,El librero de Kabul,Åsne Seierstad,3.77,9789706519245,285,98,
10393,33702,O livreiro de Cabul,Åsne Seierstad-Grete Skevik,3.77,9788501072870,320,296,
10394,33704,Der Buchhändler aus Kabul: Eine Familiengeschichte,Åsne Seierstad,3.77,9783546003308,301,1,
10395,33705,Does God Know How to Tie Shoes?,Nancy White Carlstrom-Lori McElrath-Eslick,4.19,9780802850898,32,0,
10396,33718,The Ties That Bind: Life's Most Essential Knots and Ties,Susan Oliver-Harry   Bates,3.67,9781584793823,80,3,
10397,33722,The Undomestic Goddess,Sophie Kinsella,3.83,9780385338691,404,225988,
10398,33723,Girls' Night In,Lauren Henderson-Chris Manby-Sarah Mlynowski-Jill A. Davis-Stella Duffy-Lisa Jewell-Marian Keyes-Sophie Kinsella-Adèle Lang-Carole Matthews-Anna Maxted-Megan McCafferty-Alisa Valdes-Isabel Wolff-Meg Cabot-Jessica Adams-Louise Bagshawe-Emily Barr-Jenny Colgan-Lynda Curnyn-Jennifer Weiner,3.62,9780373250745,325,12504,
10399,33724,Can You Keep a Secret?,Sophie Kinsella,3.84,9780440241904,374,318669,
10400,33726,Crazy For You,Jennifer Crusie,3.78,9780312932817,336,15009,
10401,33727,Welcome to Temptation (Dempseys  #1),Jennifer Crusie,3.95,9780312932800,416,28454,
10402,33729,Faking It (Dempseys  #2),Jennifer Crusie,3.92,9780312932787,448,16443,
10403,33732,Anyone But You,Jennifer Crusie,3.8,9780373771387,283,17434,
10404,33733,Strange Bedpersons,Jennifer Crusie,3.5,9781551667430,256,7696,
10405,33734,Getting Rid of Bradley,Jennifer Crusie,3.7,9781551668659,248,12254,
10406,33735,What The Lady Wants,Jennifer Crusie,3.63,9781551669519,256,5626,
10407,33736,Don't Look Down,Jennifer Crusie-Bob Mayer,3.43,9780312348120,394,358,
10408,33737,Manhunting,Jennifer Crusie,3.77,9780373772513,328,13098,
10409,33744,The Unfortunate Miss Fortunes,Jennifer Crusie-Eileen Dreyer-Anne Stuart,3.47,9780312940980,391,3219,
